Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
2.3,Li2.4Y0.4Zr0.6Cl6,0.8328,0.4164 Fe1 F3 + 0.4164 Fe1 Cl3 + 0.1672 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5004 LiCl + 0.2006 Li4ZrF8 + 0.1850 Fe + 0.0743 LiYF4 + 0.0397 LiF,-0.0293
2.3,Li2.4Y0.4Zr0.6Cl6,0.8562,0.4281 Fe1 F3 + 0.4281 Fe1 Cl3 + 0.1438 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4845 LiCl + 0.1932 Fe + 0.1752 Li4ZrF8 + 0.0821 LiF + 0.0649 LiYF4,-0.0259
2.3,Li2.4Y0.4Zr0.6Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4682 LiCl + 0.2017 Fe + 0.1491 Li4ZrF8 + 0.1258 LiF + 0.0552 LiYF4,-0.0223
2.3,Li2.4Y0.4Zr0.6Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4513 LiCl + 0.2104 Fe + 0.1710 LiF + 0.1221 Li4ZrF8 + 0.0452 LiYF4,-0.0184
2.3,Li2.4Y0.4Zr0.6Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4338 LiCl + 0.2195 Fe + 0.2177 LiF + 0.0941 Li4ZrF8 + 0.0349 LiYF4,-0.0144
2.3,Li2.4Y0.4Zr0.6Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4158 LiCl + 0.2659 LiF + 0.2288 Fe + 0.0653 Li4ZrF8 + 0.0242 LiYF4,-0.0101
2.3,Li2.4Y0.4Zr0.6Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3971 LiCl + 0.3158 LiF + 0.2385 Fe + 0.0354 Li4ZrF8 + 0.0131 LiYF4,-0.0056
2.3,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3778 LiCl + 0.3675 LiF + 0.2485 Fe + 0.0045 Li4ZrF8 + 0.0017 LiYF4,-0.0007
2.4,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4612 LiCl + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0944 Fe + 0.0006 YCl3,-0.0221
2.4,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5513 LiCl + 0.2442 YZrF7 + 0.1284 Fe + 0.0728 ZrCl4 + 0.0033 LiYF4,-0.0293
2.4,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5658 LiCl + 0.2047 YZrF7 + 0.1505 Fe + 0.0776 Li2ZrF6 + 0.0014 ZrCl4,-0.0336
2.4,Li2.4Y0.4Zr0.6Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5369 LiCl + 0.2008 Li2ZrF6 + 0.1661 Fe + 0.0954 LiYF4 + 0.0009 YZrF7,-0.0361
2.4,Li2.4Y0.4Zr0.6Cl6,0.8094,0.4047 Fe1 F3 + 0.4047 Fe1 Cl3 + 0.1906 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5157 LiCl + 0.2192 Li4ZrF8 + 0.1770 Fe + 0.0834 LiYF4 + 0.0046 Li2ZrF6,-0.0326
2.4,Li2.4Y0.4Zr0.6Cl6,0.8328,0.4164 Fe1 F3 + 0.4164 Fe1 Cl3 + 0.1672 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5004 LiCl + 0.2006 Li4ZrF8 + 0.1850 Fe + 0.0743 LiYF4 + 0.0397 LiF,-0.0293
2.4,Li2.4Y0.4Zr0.6Cl6,0.8562,0.4281 Fe1 F3 + 0.4281 Fe1 Cl3 + 0.1438 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4845 LiCl + 0.1932 Fe + 0.1752 Li4ZrF8 + 0.0821 LiF + 0.0649 LiYF4,-0.0259
2.4,Li2.4Y0.4Zr0.6Cl6,0.8796,0.4398 Fe1 F3 + 0.4398 Fe1 Cl3 + 0.1204 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4682 LiCl + 0.2017 Fe + 0.1491 Li4ZrF8 + 0.1258 LiF + 0.0552 LiYF4,-0.0223
2.4,Li2.4Y0.4Zr0.6Cl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4513 LiCl + 0.2104 Fe + 0.1710 LiF + 0.1221 Li4ZrF8 + 0.0452 LiYF4,-0.0184
2.4,Li2.4Y0.4Zr0.6Cl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4338 LiCl + 0.2195 Fe + 0.2177 LiF + 0.0941 Li4ZrF8 + 0.0349 LiYF4,-0.0144
2.4,Li2.4Y0.4Zr0.6Cl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4158 LiCl + 0.2659 LiF + 0.2288 Fe + 0.0653 Li4ZrF8 + 0.0242 LiYF4,-0.0101
2.4,Li2.4Y0.4Zr0.6Cl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3971 LiCl + 0.3158 LiF + 0.2385 Fe + 0.0354 Li4ZrF8 + 0.0131 LiYF4,-0.0056
2.4,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3778 LiCl + 0.3675 LiF + 0.2485 Fe + 0.0045 Li4ZrF8 + 0.0017 LiYF4,-0.0007
2.5,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4612 LiCl + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0944 Fe + 0.0006 YCl3,-0.0178
2.5,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5513 LiCl + 0.2442 YZrF7 + 0.1284 Fe + 0.0728 ZrCl4 + 0.0033 LiYF4,-0.0231
2.5,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5658 LiCl + 0.2047 YZrF7 + 0.1505 Fe + 0.0776 Li2ZrF6 + 0.0014 ZrCl4,-0.0261
2.5,Li2.4Y0.4Zr0.6Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5369 LiCl + 0.2008 Li2ZrF6 + 0.1661 Fe + 0.0954 LiYF4 + 0.0009 YZrF7,-0.0277
2.5,Li2.4Y0.4Zr0.6Cl6,0.9799,0.4900 Fe1 F3 + 0.4900 Fe1 Cl3 + 0.0201 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5045 FeF2 + 0.3917 LiCl + 0.0732 Fe + 0.0208 Li2ZrF6 + 0.0099 LiYF4,-0.0094
2.6,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.2833 FeCl2 + 0.2724 LiCl + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0006 YCl3,-0.0111
2.6,Li2.4Y0.4Zr0.6Cl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3875 FeCl2 + 0.2948 LiCl + 0.2483 YZrF7 + 0.0682 ZrCl4 + 0.0011 ZrFeF6,-0.0138
2.6,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4182 FeCl2 + 0.2870 LiCl + 0.2047 YZrF7 + 0.0887 ZrFeF6 + 0.0014 ZrCl4,-0.0152
2.6,Li2.4Y0.4Zr0.6Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4122 FeCl2 + 0.2621 LiCl + 0.2294 ZrFeF6 + 0.0954 LiYF4 + 0.0009 YZrF7,-0.0161
2.6,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5527 FeF2 + 0.2502 LiCl + 0.1914 FeCl2 + 0.0040 ZrFeF6 + 0.0017 LiYF4,-0.0177
2.7,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.2833 FeCl2 + 0.2724 LiCl + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0006 YCl3,-0.0111
2.7,Li2.4Y0.4Zr0.6Cl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.3875 FeCl2 + 0.2948 LiCl + 0.2483 YZrF7 + 0.0682 ZrCl4 + 0.0011 ZrFeF6,-0.0138
2.7,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4182 FeCl2 + 0.2870 LiCl + 0.2047 YZrF7 + 0.0887 ZrFeF6 + 0.0014 ZrCl4,-0.0152
2.7,Li2.4Y0.4Zr0.6Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4122 FeCl2 + 0.2621 LiCl + 0.2294 ZrFeF6 + 0.0954 LiYF4 + 0.0009 YZrF7,-0.0161
2.7,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5527 FeF2 + 0.2502 LiCl + 0.1914 FeCl2 + 0.0040 ZrFeF6 + 0.0017 LiYF4,-0.0177
2.8,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.0113
2.8,Li2.4Y0.4Zr0.6Cl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6458 LiFeCl4 + 0.2483 YZrF7 + 0.0682 ZrCl4 + 0.0365 LiCl + 0.0011 ZrFeF6,-0.0141
2.8,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6970 LiFeCl4 + 0.2047 YZrF7 + 0.0887 ZrFeF6 + 0.0082 LiCl + 0.0014 ZrCl4,-0.0155
2.8,Li2.4Y0.4Zr0.6Cl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6552 LiFeCl4 + 0.2294 ZrFeF6 + 0.0954 LiYF4 + 0.0190 FeCl2 + 0.0009 YZrF7,-0.0164
2.8,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5527 FeF2 + 0.3190 LiFeCl4 + 0.1226 LiCl + 0.0040 ZrFeF6 + 0.0017 LiYF4,-0.0177
2.9,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.0172
2.9,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6420 LiFeCl4 + 0.2442 YZrF7 + 0.0728 ZrCl4 + 0.0377 LiCl + 0.0033 LiYF4,-0.0222
2.9,Li2.4Y0.4Zr0.6Cl6,0.6890,0.3445 Fe1 F3 + 0.3445 Fe1 Cl3 + 0.3110 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6983 LiFeCl4 + 0.2270 YZrF7 + 0.0384 Li2ZrF6 + 0.0356 ZrCl4 + 0.0007 LiCl,-0.0237
2.9,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.7072 LiFeCl4 + 0.2047 YZrF7 + 0.0724 ZrFeF6 + 0.0143 Li2ZrF6 + 0.0014 ZrCl4,-0.0246
2.9,Li2.4Y0.4Zr0.6Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6527 LiFeCl4 + 0.2078 ZrFeF6 + 0.0863 LiYF4 + 0.0515 FeF2 + 0.0016 YZrF7,-0.0244
2.9,Li2.4Y0.4Zr0.6Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5702 LiFeCl4 + 0.2802 FeF2 + 0.0978 Li2ZrF6 + 0.0481 LiYF4 + 0.0037 ZrFeF6,-0.0224
2.9,Li2.4Y0.4Zr0.6Cl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5527 FeF2 + 0.3215 LiFeCl4 + 0.1206 LiCl + 0.0035 Li2ZrF6 + 0.0017 LiYF4,-0.0179
3.0,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.023
3.0,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6420 LiFeCl4 + 0.2442 YZrF7 + 0.0728 ZrCl4 + 0.0377 LiCl + 0.0033 LiYF4,-0.0305
3.0,Li2.4Y0.4Zr0.6Cl6,0.6890,0.3445 Fe1 F3 + 0.3445 Fe1 Cl3 + 0.3110 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6983 LiFeCl4 + 0.2270 YZrF7 + 0.0384 Li2ZrF6 + 0.0356 ZrCl4 + 0.0007 LiCl,-0.0328
3.0,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.7072 LiFeCl4 + 0.2047 YZrF7 + 0.0724 ZrFeF6 + 0.0143 Li2ZrF6 + 0.0014 ZrCl4,-0.0337
3.0,Li2.4Y0.4Zr0.6Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6527 LiFeCl4 + 0.2078 ZrFeF6 + 0.0863 LiYF4 + 0.0515 FeF2 + 0.0016 YZrF7,-0.0323
3.0,Li2.4Y0.4Zr0.6Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5702 LiFeCl4 + 0.2802 FeF2 + 0.0978 Li2ZrF6 + 0.0481 LiYF4 + 0.0037 ZrFeF6,-0.0283
3.0,Li2.4Y0.4Zr0.6Cl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5236 FeF2 + 0.3483 LiFeCl4 + 0.1075 LiCl + 0.0139 Li2ZrF6 + 0.0066 LiYF4,-0.0192
3.1,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.0288
3.1,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6420 LiFeCl4 + 0.2442 YZrF7 + 0.0728 ZrCl4 + 0.0377 LiCl + 0.0033 LiYF4,-0.0387
3.1,Li2.4Y0.4Zr0.6Cl6,0.6890,0.3445 Fe1 F3 + 0.3445 Fe1 Cl3 + 0.3110 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6983 LiFeCl4 + 0.2270 YZrF7 + 0.0384 Li2ZrF6 + 0.0356 ZrCl4 + 0.0007 LiCl,-0.0419
3.1,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.7087 LiFeCl4 + 0.2008 YZrF7 + 0.0700 ZrFeF6 + 0.0123 Li2ZrF6 + 0.0082 YZr3F15,-0.0429
3.1,Li2.4Y0.4Zr0.6Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6527 LiFeCl4 + 0.2078 ZrFeF6 + 0.0863 LiYF4 + 0.0515 FeF2 + 0.0016 YZrF7,-0.0402
3.1,Li2.4Y0.4Zr0.6Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5702 LiFeCl4 + 0.2802 FeF2 + 0.0978 Li2ZrF6 + 0.0481 LiYF4 + 0.0037 ZrFeF6,-0.0341
3.1,Li2.4Y0.4Zr0.6Cl6,0.9197,0.4599 Fe1 F3 + 0.4599 Fe1 Cl3 + 0.0803 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5486 LiFeCl4 + 0.3215 FeF2 + 0.0566 Li4ZrF8 + 0.0379 LiYF4 + 0.0355 Li2ZrF6,-0.0312
3.1,Li2.4Y0.4Zr0.6Cl6,0.9431,0.4716 Fe1 F3 + 0.4716 Fe1 Cl3 + 0.0569 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5263 LiFeCl4 + 0.3627 FeF2 + 0.0736 Li4ZrF8 + 0.0273 LiYF4 + 0.0102 LiF,-0.0278
3.1,Li2.4Y0.4Zr0.6Cl6,0.9666,0.4833 Fe1 F3 + 0.4833 Fe1 Cl3 + 0.0334 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5032 LiFeCl4 + 0.4053 FeF2 + 0.0440 Li4ZrF8 + 0.0312 LiF + 0.0163 LiYF4,-0.0241
3.1,Li2.4Y0.4Zr0.6Cl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4793 LiFeCl4 + 0.4494 FeF2 + 0.0529 LiF + 0.0134 Li4ZrF8 + 0.0050 LiYF4,-0.0201
3.2,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.0345
3.2,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6420 LiFeCl4 + 0.2442 YZrF7 + 0.0728 ZrCl4 + 0.0377 LiCl + 0.0033 LiYF4,-0.0467
3.2,Li2.4Y0.4Zr0.6Cl6,0.6890,0.3445 Fe1 F3 + 0.3445 Fe1 Cl3 + 0.3110 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6983 LiFeCl4 + 0.2270 YZrF7 + 0.0384 Li2ZrF6 + 0.0356 ZrCl4 + 0.0007 LiCl,-0.0506
3.2,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.7087 LiFeCl4 + 0.2008 YZrF7 + 0.0700 ZrFeF6 + 0.0123 Li2ZrF6 + 0.0082 YZr3F15,-0.0517
3.2,Li2.4Y0.4Zr0.6Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6527 LiFeCl4 + 0.2078 ZrFeF6 + 0.0863 LiYF4 + 0.0515 FeF2 + 0.0016 YZrF7,-0.0476
3.2,Li2.4Y0.4Zr0.6Cl6,0.8963,0.4482 Fe1 F3 + 0.4482 Fe1 Cl3 + 0.1037 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5702 LiFeCl4 + 0.2802 FeF2 + 0.0978 Li2ZrF6 + 0.0481 LiYF4 + 0.0037 ZrFeF6,-0.0394
3.2,Li2.4Y0.4Zr0.6Cl6,0.9197,0.4599 Fe1 F3 + 0.4599 Fe1 Cl3 + 0.0803 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5486 LiFeCl4 + 0.3215 FeF2 + 0.0566 Li4ZrF8 + 0.0379 LiYF4 + 0.0355 Li2ZrF6,-0.0359
3.2,Li2.4Y0.4Zr0.6Cl6,0.9431,0.4716 Fe1 F3 + 0.4716 Fe1 Cl3 + 0.0569 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5263 LiFeCl4 + 0.3627 FeF2 + 0.0736 Li4ZrF8 + 0.0273 LiYF4 + 0.0102 LiF,-0.0319
3.2,Li2.4Y0.4Zr0.6Cl6,0.9666,0.4833 Fe1 F3 + 0.4833 Fe1 Cl3 + 0.0334 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5032 LiFeCl4 + 0.4053 FeF2 + 0.0440 Li4ZrF8 + 0.0312 LiF + 0.0163 LiYF4,-0.0275
3.2,Li2.4Y0.4Zr0.6Cl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4793 LiFeCl4 + 0.4494 FeF2 + 0.0529 LiF + 0.0134 Li4ZrF8 + 0.0050 LiYF4,-0.0228
3.3,Li2.4Y0.4Zr0.6Cl6,0.5151,0.2575 Fe1 F3 + 0.2575 Fe1 Cl3 + 0.4849 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4721 LiFeCl4 + 0.2667 ZrCl4 + 0.1770 LiYF4 + 0.0835 LiCl + 0.0006 YCl3,-0.0379
3.3,Li2.4Y0.4Zr0.6Cl6,0.6488,0.3244 Fe1 F3 + 0.3244 Fe1 Cl3 + 0.3512 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6420 LiFeCl4 + 0.2442 YZrF7 + 0.0728 ZrCl4 + 0.0377 LiCl + 0.0033 LiYF4,-0.0515
3.3,Li2.4Y0.4Zr0.6Cl6,0.6890,0.3445 Fe1 F3 + 0.3445 Fe1 Cl3 + 0.3110 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6983 LiFeCl4 + 0.2270 YZrF7 + 0.0384 Li2ZrF6 + 0.0356 ZrCl4 + 0.0007 LiCl,-0.056
3.3,Li2.4Y0.4Zr0.6Cl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.7087 LiFeCl4 + 0.2008 YZrF7 + 0.0700 ZrFeF6 + 0.0123 Li2ZrF6 + 0.0082 YZr3F15,-0.0567
3.3,Li2.4Y0.4Zr0.6Cl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.6527 LiFeCl4 + 0.2078 ZrFeF6 + 0.0863 LiYF4 + 0.0515 FeF2 + 0.0016 YZrF7,-0.0506
3.3,Li2.4Y0.4Zr0.6Cl6,0.8863,0.4431 Fe1 F3 + 0.4431 Fe1 Cl3 + 0.1137 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5793 LiFeCl4 + 0.2550 FeF2 + 0.0870 Li2ZrF6 + 0.0524 LiYF4 + 0.0263 ZrFeF6,-0.0405
3.3,Li2.4Y0.4Zr0.6Cl6,0.9097,0.4548 Fe1 F3 + 0.4548 Fe1 Cl3 + 0.0903 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5579 LiFeCl4 + 0.3042 FeF2 + 0.0652 Li2ZrF6 + 0.0423 LiYF4 + 0.0303 Li4ZrF8,-0.0367
3.3,Li2.4Y0.4Zr0.6Cl6,0.9331,0.4666 Fe1 F3 + 0.4666 Fe1 Cl3 + 0.0669 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5359 LiFeCl4 + 0.3438 FeF2 + 0.0860 Li4ZrF8 + 0.0318 LiYF4 + 0.0024 Li3FeF6,-0.032
3.3,Li2.4Y0.4Zr0.6Cl6,0.9565,0.4783 Fe1 F3 + 0.4783 Fe1 Cl3 + 0.0435 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.5132 LiFeCl4 + 0.3703 FeF2 + 0.0568 Li4ZrF8 + 0.0387 Li3FeF6 + 0.0211 LiYF4,-0.027
3.3,Li2.4Y0.4Zr0.6Cl6,0.9799,0.4900 Fe1 F3 + 0.4900 Fe1 Cl3 + 0.0201 Li2.4 Y0.4 Zr0.6 Cl6 -> 0.4896 LiFeCl4 + 0.3976 FeF2 + 0.0762 Li3FeF6 + 0.0267 Li4ZrF8 + 0.0099 LiYF4,-0.0217
